names	x.pos	y.pos	peak.zt	trough.zt	CCA1	LHY	TOC1	PRR5	PRR7	PRR9	PHYA	PHYB	CRY2	FHY1	LUX	PIF3	PIF4	PIF5	ELF4	ELF3	indegree	outdegree	transitivity	closeness	betweeness	eccentricity	description	ZT0	ZT4	ZT8	ZT12	ZT16	ZT20	CCA1_ZT02	CCA1_ZT14	LHY_ZT02	TOC1_ZT15	PRR5_ZT10	PRR7_ZT12	PRR9_ZT??	PHYA_ZT00	PHYB_ZT00	CRY2_ZT08	FHY1_ZT04	LUX_ZT10	LUX_ZT12	PIF3_ZT08	PIF4_ZT04	PIF5_ZT04	ELF4_ZT10	ELF3_ZT00	ELF3_ZT04
AT1G75280	-2551.14575195312	3368.12072032213	peak4	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	NmrA-like negative transcriptional regulator family protein	10.2416186187999	11.2317513560502	10.5084052673261	10.1785354817145	10.0949647146974	10.2148762836668	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G75240	-3221.78393554688	1691.73558848619	peak0	trough12	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	homeobox protein 33	8.69120214921146	8.17368417223012	8.06873454585665	8.01790036797278	8.27424343411481	8.36372725735744	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT1G75170	-3243.3642578125	1396.36022227526	peak0	trough8	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3	Sec14p-like phosphatidylinositol transfer family protein	6.9838977721805	6.5160198410331	6.04340237535582	6.43484029231093	6.44900576992871	6.71770021513324	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1
AT3G11110	-2473.40063476562	2346.98717540026	peak4	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	RING/U-box superfamily protein	6.6533908071942	6.66543517143645	6.35774820284999	6.14420293667224	6.1968727653323	6.18196918853414	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G10960	-3598.18432617188	1652.27672618151	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	4	AZA-guanine resistant1	7.20560436465315	6.87924293575815	6.81740042285514	6.89797730603768	7.191761332189	7.19772497024509	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G10930	-3404.3056640625	1524.08519786119	peak0	trough8	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	NA	4.09480728283222	3.88092911779447	3.76299225105801	3.78206321264222	4.03317416306972	3.97362746868682	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G10940	-3466.70971679688	3878.19542735338	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	dual specificity protein phosphatase (DsPTP1) family protein	8.689146086064	9.66567885089941	10.0168998940525	10.3372144008775	9.57690950438728	9.2921683146765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G10920	-3783.21044921875	3650.45983165026	peak12	trough0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4	manganese superoxide dismutase 1	11.2047190152139	11.2837267797652	11.474674923351	11.5889365479826	11.4912942535757	11.3580799900455	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT3G10985	-3744.91650390625	1688.21361582994	peak16	trough8	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	6	0	0.933333333333333	0.00017307026652821	0	3	senescence associated gene 20	7.66758993422574	7.05447316450342	6.84019451263435	7.31179397472482	7.6898084348028	7.68914901317168	0	0	1	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT3G11020	-3808.7734375	4141.38219493151	peak8	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	DRE/CRT-binding protein 2B	6.24546413763233	6.31194747004143	7.308622122575	6.82422995014848	6.62174842449271	6.36922690322316	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G33420	-3319.6826171875	3667.08385508776	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	RING/FYVE/PHD zinc finger superfamily protein	6.19942229795978	6.35267206790093	6.42417822100548	6.67538258789873	6.23691237830427	6.23725389988847	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G06160	-3899.947265625	3454.16124766588	peak12	trough4	0	1	0	1	0	0	1	0	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3	AP2/B3-like transcriptional factor family protein	5.26441034678822	5.08377384273322	6.00601381028887	6.52787153844385	6.03412774943463	5.81814895320379	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0
AT3G11100	-3432.95361328125	1707.96239512682	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	sequence-specific DNA binding transcription factors	7.07807408537225	6.05697631092123	5.98829088468806	6.17096153209447	6.46206011231534	6.61578756246015	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G06140	-3584.56665039062	1832.90135997057	peak20	trough4	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0.833333333333333	0.00017307026652821	0	3	RING/U-box superfamily protein	6.87481981171837	6.37289465832647	6.46558191110155	6.46620429767092	6.61396263741082	6.90253632306549	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G66540	-2633.0166015625	3315.93688243151	peak4	trough16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Cytochrome P450 superfamily protein	6.62814330044765	7.22314214177635	6.68821937049891	6.72065484154976	6.10251060295224	6.43686217781739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G66580	-2912.142578125	4179.43346446276	peak4	trough20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	senescence associated gene 24	11.4545332319138	11.7838169112032	11.6685479500881	11.6174002536018	11.5965507085976	11.3760080626265	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G66680	-3240.38061523438	1556.12230723619	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	9.41527013168366	9.12524231985454	8.89833957266355	8.86808403880171	9.22138582438842	9.25510088190504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G66840	-3581.51196289062	1264.21471446276	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Plant protein of unknown function (DUF827)	6.36538572149449	6.02538457554822	5.16499466682664	6.07246626034059	6.04606097216448	6.37784623171025	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G66830	-3106.53125	4083.99645274401	peak8	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Leucine-rich repeat protein kinase family protein	6.59719123327569	6.99065608465076	7.01254818118307	6.94994798520336	6.71478210090917	6.67752672839504	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G66880	-3379.8251953125	3575.26256602526	peak12	trough0	0	1	0	1	0	0	1	1	0	0	0	0	1	0	0	1	6	0	1	0.00017307026652821	0	3	Protein kinase superfamily protein	6.22728801494192	6.54395701020185	6.71185941832873	7.34495733355545	6.33329086149295	6.40463371367728	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0
AT1G66520	-3540.9560546875	3971.57701915026	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	formyltransferase, putative	6.55801755245859	6.95194104143375	7.24068574319532	7.24153349453483	6.99882552425003	6.77445659886338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G72020	-3475.5888671875	3676.04186290026	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	NA	11.300914250372	11.383201692088	11.4358373440956	11.5534007093922	11.3879972386322	11.3269522623857	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G72040	-3106.9677734375	4035.22594493151	peak4	trough20	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4	P-loop containing nucleoside triphosphate hydrolases superfamily protein	8.70409123277576	9.49361170121313	9.47874945641985	9.38831223739359	8.87744373293106	8.69072352418234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G72030	-3285.4892578125	1082.53868907213	peak20	trough8	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	Acyl-CoA N-acyltransferases (NAT) superfamily protein	10.8766545263112	10.740568204174	9.79177122913164	10.7217230611407	10.4497744897674	10.9922558681463	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G76890	-3553.353515625	1527.14659922838	peak20	trough12	0	0	0	1	0	0	1	0	1	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3	Duplicated homeodomain-like superfamily protein	8.07024430909499	7.36905077530857	6.98944679314108	6.94079340708796	8.15521408784723	8.24179525902122	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	1	0
AT3G02360	-4395.509765625	3349.58629649401	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	6-phosphogluconate dehydrogenase family protein	10.4442894323267	10.6407963039808	10.4887832848921	10.7439936935207	10.6833309445818	10.6220151555097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G66760	-2907.1064453125	1849.73632090807	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0.00017307026652821	0	3	MATE efflux family protein	8.59391240695339	7.61774764255142	7.28252727350717	6.57386213883513	7.09636293257629	7.46400203648223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT1G54920	-3522.603515625	1792.03514903307	peak0	trough4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	3	NA	8.29753858873635	7.4271259002936	7.54406183267087	7.70118230665476	7.91432459134376	8.07341377342153	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G54990	-3678.09912109375	3604.90392344713	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	4	alpha/beta-Hydrolases superfamily protein	8.43883991818972	8.53054864497299	8.93674094818867	9.35868398767066	8.83558888180289	8.62329635302451	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT1G30380	-2481.607421875	2251.24620860338	peak0	trough16	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	photosystem I subunit K	14.2152740482039	14.1903123353601	14.1438851582585	14.071433890336	14.0014294560264	14.1776073891005	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69526	-3475.88671875	3619.07604258776	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	5.02447043843607	5.25055657730826	5.26057801284356	5.56399881076939	5.23648102139975	5.15424063820812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT1G69490	-2626.20361328125	1990.38854258776	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	NAC-like, activated by AP3/PI	6.76110205561428	6.46667582324068	5.14952439327417	4.93308263943606	5.01111184652906	5.31246002104676	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G69530	-3079.27783203125	1612.97655528307	peak0	trough12	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3	expansin A1	12.18869171757	11.2498184831625	10.2711108130949	9.70306832682334	10.9889975288133	11.8232869482764	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G69440	-3269.45190429688	3751.97057383776	peak12	trough0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Argonaute family protein	6.51028952418532	7.22603879828081	6.99229179102513	7.35555177829025	6.99627243884988	6.62783307750435	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
AT3G12203	-3704.96533203125	3722.42443125963	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	serine carboxypeptidase-like 17	3.9392457444514	4.01042534746347	4.04840521079517	4.07332813475951	4.0616905991616	4.00540577747083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G12270	-3059.87109375	4081.55602305651	peak8	trough20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	protein arginine methyltransferase 3	6.90683337684845	7.60211340495567	7.64222560348232	7.44140872475081	6.9845737186935	6.90203922666373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G12560	-4057.201171875	2156.05553477526	peak16	trough8	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	6	0	0.933333333333333	0.00017307026652821	0	3	TRF-like 9	7.9385285869272	7.35483954341683	7.28989421499067	8.18819330036957	8.28664211961665	8.20125428962231	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1
AT3G12620	-3998.29565429688	2106.33556407213	peak16	trough4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	Protein phosphatase 2C family protein	8.40869339983811	8.00428075217742	8.15766474081776	8.33476255375964	8.68637873488167	8.39876737806276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
AT3G12120	-3325.75024414062	1924.84521484375	peak0	trough4	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3	fatty acid desaturase 2	12.57798871114	12.0552617145374	12.3351643858696	12.101743947643	12.2919215818844	12.5187538287251	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0
AT3G12110	-2526.02661132812	1640.95702403307	peak4	trough12	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	1	5	0	1	0.00017307026652821	0	3	actin-11	8.03714149784545	8.25948435676817	7.25233791455318	7.17886974630305	7.76577397687028	7.69783224259843	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1
AT3G12080	-4154.1923828125	2645.29308360338	peak16	trough4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	GTP-binding family protein	10.1686855055613	9.90383873947477	10.2489049180144	10.138531610505	10.309206113856	10.246013362216	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT3G12090	-3049.94262695312	1232.98253672838	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	1	0.00017307026652821	0	4	tetraspanin6	6.62516847797504	6.31049658562235	6.31708220863221	6.05066276384059	6.56418715999407	6.3593907244653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT3G12300	-3047.97802734375	1555.26451915026	peak0	trough8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	NA	0.00017307026652821	0	4	PTHR12458 - ORF PROTEIN (1 of 1)	8.63293127002697	8.16965526470627	7.9360340560479	7.97266732876504	8.18866902149527	8.14552561777731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G12320	-2557.255859375	2156.75109141588	peak0	trough16	0	0	1	1	1	1	0	1	0	0	1	0	0	0	1	0	7	0	0.380952380952381	0.00017307026652821	0	3	PTHR33334:SF2 - GENOMIC DNA, CHROMOSOME 3, P1 CLONE: MQC3 (1 of 2)	10.0040861738142	9.83207783354103	6.2754826016124	5.1770811123147	5.11917811369398	5.90103009794788	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	1	0	0
AT3G12290	-3417.70922851562	3900.46373790026	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Amino acid dehydrogenase family protein	9.90255264134648	10.2995010237089	10.6822272312736	10.8472956963801	10.1127331785442	10.0010687181866	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G12150	-3015.56225585938	1640.06176036119	peak0	trough12	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	4	0	1	0.00017307026652821	0	3	PF12695 - Alpha/beta hydrolase family (Abhydrolase_5)  (1 of 65)	8.24565171248684	7.65989355667257	7.06226882008084	6.82402445524779	7.43132706481785	7.7527890931058	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT3G11230	-3848.16748046875	2415.57091563463	peak16	trough4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Yippee family putative zinc-binding protein	8.30817516241466	6.62453064060214	7.87569037008091	8.26735482260075	8.46695494679295	8.44640919499969	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT3G11280	-3386.03759765625	1564.00780528307	peak0	trough12	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	Duplicated homeodomain-like superfamily protein	10.3198009931137	9.68776949954657	9.59439799152789	9.25493284056449	10.170154998583	10.2699753739011	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT3G11250	-2978.57641601562	4011.49791758776	peak8	trough20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	Ribosomal protein L10 family protein	8.61897356214226	9.05848660540771	9.10777392805569	8.93892485335285	8.54173555395621	8.53164904757732	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G11330	-3828.39770507812	1401.14891856432	peak16	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	plant intracellular ras group-related LRR 9	7.50153400077428	7.41401871513382	7.30000718228442	7.36189959510523	7.54800055344149	7.46456676497333	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G12580	-3032.20483398438	3629.62389415026	peak12	trough20	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	3	0	1	0.00017307026652821	0	4	heat shock protein 70	5.46150689151053	6.3943944113457	5.86680399464027	6.80293923117367	5.48022590682807	5.42464101874645	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0
AT3G12600	-2281.88525390625	1799.49608653307	peak4	trough12	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	4	0	1	0.00017307026652821	0	3	nudix hydrolase homolog 16	7.6640656576782	7.70834917313678	7.58308115539728	7.26181156291552	7.6335771083423	7.55581670483325	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0
AT3G12350	-3310.84887695312	1268.95739024401	peak0	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	F-box family protein	8.8386895289257	8.55405726820785	8.29019861046256	8.59463085524872	8.5007647185853	8.74382444907103	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G12490	-3941.78344726562	3725.47179454088	peak12	trough0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	NA	0.00017307026652821	0	4	cystatin B	9.74056034166937	9.79706475047647	10.4708181214824	10.5188863428015	10.2737358608462	10.1771675284081	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT3G12360	-3326.9833984375	1713.00792735338	peak0	trough12	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	Ankyrin repeat family protein	9.92563872705138	9.54593782205541	9.55392080028681	9.43877787605757	9.73871227247161	9.82012264170701	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AT3G12570	-3655.5615234375	1818.83861582994	peak20	trough4	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	4	0	1	0.00017307026652821	0	3	FYD	8.72672653029174	8.18480927290345	8.28823134049447	8.3145403142897	8.74250031348993	8.76279850158694	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0
AT3G12630	-3685.17846679688	1814.86766856432	peak0	trough4	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	5	0	0.9	0.00017307026652821	0	3	A20/AN1-like zinc finger family protein	10.6468578705711	9.38406152417816	9.46572718817389	10.0106077130573	10.3223085693607	10.4196050934084	0	0	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
AT3G12340	-3197.00561523438	3909.87389415026	peak12	trough0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	FKBP-like peptidyl-prolyl cis-trans isomerase family protein	4.73154143778416	5.16732159755626	5.13400194093901	5.24868895959565	4.86958012439931	4.89802187502345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G58200	-3685.56225585938	4223.62633555651	peak8	trough0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	3	0	1	0.00017307026652821	0	3	MSCS-like 3	9.21958181945961	9.46593128856329	9.64326243502029	9.51659739208171	9.45690464299687	9.50457450816131	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT1G56190	-4163.7080078125	2486.73424571276	peak16	trough8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	Phosphoglycerate kinase family protein	11.7482508909929	11.6231809078993	11.5503003261202	12.1011628192619	12.1374832701047	12.0023319123677	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G56220	-3723.63208007812	2370.01647227526	peak20	trough4	0	1	0	1	0	0	1	1	0	0	0	0	1	1	1	0	7	0	0.904761904761905	0.00017307026652821	0	3	Dormancy/auxin associated family protein	10.6693280593686	10.0243174484257	10.7026672394276	10.3108626814112	10.7464542859932	11.0108478656924	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	1	0	0
AT1G56330	-3335.1337890625	3761.90270274401	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	secretion-associated RAS 1B	11.0073878488424	11.209044253556	11.3001785929032	11.4829029698281	11.0558575922372	11.0112694112068	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G56200	-3565.32788085938	1725.68907969713	peak0	trough4	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	embryo defective 1303	11.508897394769	10.389748205992	10.5067505627775	10.7063470150276	11.1652010768042	11.3723483929107	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G56210	-3769.6494140625	1804.55468028307	peak20	trough8	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0.00017307026652821	0	3	Heavy metal transport/detoxification superfamily protein 	7.08986528134632	6.54524005403509	6.54428135553391	6.9020314087048	6.94222726727747	7.19893855415651	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
AT1G56300	-3623.9287109375	4074.53160899401	peak8	trough0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0.666666666666667	0.00017307026652821	0	3	Chaperone DnaJ-domain superfamily protein	5.26086463496055	6.84145252617682	11.0012071547728	9.75905517575141	7.48166753466566	5.92161605662928	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G56260	-2734.87426757812	1870.01635020494	peak0	trough12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	NA	0.00017307026652821	0	4	PTHR33905:SF1 - CST COMPLEX SUBUNIT TEN1 (1 of 1)	7.09437623796313	7.01924495829077	6.8854773546171	6.71897784852572	6.84963666752023	6.963664051299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G56340	-3452.251953125	3813.44420665026	peak12	trough0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	0.00017307026652821	0	3	calreticulin 1a	10.0799088710572	10.6678391235441	10.8929405845461	11.2796296133349	10.6272964633172	10.341534072853	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
AT1G30200	-3179.51098632812	1774.68529551744	peak0	trough12	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	3	F-box family protein	8.70379152614206	8.07824813597249	8.03641683901117	7.80035658401942	8.11478162986603	8.37060526793223	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT1G30110	-3472.490234375	1635.35106700182	peak0	trough8	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	1	7	0	0.952380952380952	0.00017307026652821	0	3	nudix hydrolase homolog 25	6.79752869132661	5.82495801134439	5.64068442494802	5.9383855328375	6.34190018224483	6.42532598296541	0	0	1	0	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1
AT1G30130	-3624.5400390625	1749.34191172838	peak0	trough8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0.00017307026652821	0	4	PF07103 - Protein of unknown function (DUF1365) (DUF1365)  (1 of 1)	8.13433768781834	7.62733645560323	7.62308971757448	7.83124125750415	7.97360342138722	7.99119171249243	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AT1G51680	-3201.07250976562	897.604240829944	peak4	trough8	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	1	5	0	0.9	0.00017307026652821	0	3	4-coumarate:CoA ligase 1	10.4360750961576	10.576237827868	9.81935051159745	10.2554894519439	10.4468578093668	10.4439668237018	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1
AT1G51700	-2047.380859375	3522.44298594713	peak4	trough16	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0.00017307026652821	0	3	DOF zinc finger protein 1	8.65433769570226	8.87490705195627	8.48043027889175	8.84580027497187	8.25844837661456	8.28945650713163	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT1G51660	-3670.62760454294	3256.36170840101	peak12	trough4	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0.00017307026652821	0	4	mitogen-activated protein kinase kinase 4	7.52992550293806	7.33094605748807	7.42743528069987	8.16506273898917	7.63316150575465	7.34803795495343	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
